seq,ts,value
1000000608,2023-01-07 08:00:00,24.62124
1000000609,2023-01-07 08:15:00,25.62822
1000000610,2023-01-07 08:30:00,23.21937
1000000611,2023-01-07 08:45:00,25.27765
1000000612,2023-01-07 09:00:00,23.00487
1000000613,2023-01-07 09:15:00,24.2135
1000000614,2023-01-07 09:30:00,24.75461
1000000615,2023-01-07 09:45:00,24.66199
1000000616,2023-01-07 10:00:00,25.63365
1000000617,2023-01-07 10:15:00,24.53485
1000000618,2023-01-07 10:30:00,25.93897
1000000619,2023-01-07 10:45:00,25.38171
1000000620,2023-01-07 11:00:00,24.75621
1000000621,2023-01-07 11:15:00,25.9298
1000000622,2023-01-07 11:30:00,23.26987
1000000623,2023-01-07 11:45:00,23.16754
1000000624,2023-01-07 12:00:00,25.40816
1000000625,2023-01-07 12:15:00,23.73189
1000000626,2023-01-07 12:30:00,23.41609
1000000627,2023-01-07 12:45:00,23.20346
1000000628,2023-01-07 13:00:00,23.81911
1000000629,2023-01-07 13:15:00,23.53264
1000000630,2023-01-07 13:30:00,23.95581
1000000631,2023-01-07 13:45:00,25.71959
1000000632,2023-01-07 14:00:00,25.22945
1000000633,2023-01-07 14:15:00,25.73332
1000000634,2023-01-07 14:30:00,25.8839
1000000635,2023-01-07 14:45:00,24.12379
1000000636,2023-01-07 15:00:00,25.88495
1000000637,2023-01-07 15:15:00,23.81362
1000000638,2023-01-07 15:30:00,24.24771
1000000639,2023-01-07 15:45:00,25.04177
1000000640,2023-01-07 16:00:00,24.86887
1000000641,2023-01-07 16:15:00,24.49324
1000000642,2023-01-07 16:30:00,24.80122
1000000643,2023-01-07 16:45:00,23.11782
1000000644,2023-01-07 17:00:00,25.04954
1000000645,2023-01-07 17:15:00,24.13018
1000000646,2023-01-07 17:30:00,25.60532
1000000647,2023-01-07 17:45:00,24.38722
1000000648,2023-01-07 18:00:00,25.21569
1000000649,2023-01-07 18:15:00,23.35115
1000000650,2023-01-07 18:30:00,23.58051
1000000651,2023-01-07 18:45:00,23.93131
1000000652,2023-01-07 19:00:00,23.58529
1000000653,2023-01-07 19:15:00,23.7125
1000000654,2023-01-07 19:30:00,25.62838
1000000655,2023-01-07 19:45:00,25.82836
1000000656,2023-01-07 20:00:00,23.18453
1000000657,2023-01-07 20:15:00,24.34385
1000000658,2023-01-07 20:30:00,25.95195
1000000659,2023-01-07 20:45:00,24.41752
1000000660,2023-01-07 21:00:00,25.48382
1000000661,2023-01-07 21:15:00,24.05334
1000000662,2023-01-07 21:30:00,24.73998
1000000663,2023-01-07 21:45:00,23.86887
1000000664,2023-01-07 22:00:00,23.01805
1000000665,2023-01-07 22:15:00,25.95598
1000000666,2023-01-07 22:30:00,23.44808
1000000667,2023-01-07 22:45:00,25.85776
1000000668,2023-01-07 23:00:00,23.36398
1000000669,2023-01-07 23:15:00,23.12493
1000000670,2023-01-07 23:30:00,25.5681
1000000671,2023-01-07 23:45:00,25.78212
1000000672,2023-01-08 00:00:00,24.06999
1000000673,2023-01-08 00:15:00,25.68975
1000000674,2023-01-08 00:30:00,25.23665
1000000675,2023-01-08 00:45:00,23.26781
1000000676,2023-01-08 01:00:00,24.40898
1000000677,2023-01-08 01:15:00,25.35608
1000000678,2023-01-08 01:30:00,23.2127
1000000679,2023-01-08 01:45:00,24.57688
1000000680,2023-01-08 02:00:00,25.41338
1000000681,2023-01-08 02:15:00,24.90711
1000000682,2023-01-08 02:30:00,24.93366
1000000683,2023-01-08 02:45:00,23.6667
1000000684,2023-01-08 03:00:00,23.41054
1000000685,2023-01-08 03:15:00,23.29468
1000000686,2023-01-08 03:30:00,24.98679
1000000687,2023-01-08 03:45:00,23.21814
1000000688,2023-01-08 04:00:00,24.57879
1000000689,2023-01-08 04:15:00,23.32909
1000000690,2023-01-08 04:30:00,25.7096
1000000691,2023-01-08 04:45:00,24.65681
1000000692,2023-01-08 05:00:00,24.29648
1000000693,2023-01-08 05:15:00,23.07832
1000000694,2023-01-08 05:30:00,23.20464
1000000695,2023-01-08 05:45:00,23.22624
1000000696,2023-01-08 06:00:00,23.67668
1000000697,2023-01-08 06:15:00,23.55454
1000000698,2023-01-08 06:30:00,25.57865
1000000699,2023-01-08 06:45:00,25.82534
1000000700,2023-01-08 07:00:00,23.10938
1000000701,2023-01-08 07:15:00,25.60271
1000000702,2023-01-08 07:30:00,25.52712
1000000703,2023-01-08 07:45:00,23.8
1000000704,2023-01-08 08:00:00,23.38086
1000000705,2023-01-08 08:15:00,23.37666
1000000706,2023-01-08 08:30:00,24.81421
1000000707,2023-01-08 08:45:00,24.7038
1000000708,2023-01-08 09:00:00,24.88158
1000000709,2023-01-08 09:15:00,24.12939
1000000710,2023-01-08 09:30:00,23.1638
1000000711,2023-01-08 09:45:00,25.21128
1000000712,2023-01-08 10:00:00,24.35965
1000000713,2023-01-08 10:15:00,25.36347
1000000714,2023-01-08 10:30:00,23.44762
1000000715,2023-01-08 10:45:00,24.84685
1000000716,2023-01-08 11:00:00,23.71404
1000000717,2023-01-08 11:15:00,25.4013
1000000718,2023-01-08 11:30:00,23.00178
1000000719,2023-01-08 11:45:00,25.83764
1000000720,2023-01-08 12:00:00,25.31025
1000000721,2023-01-08 12:15:00,25.16412
1000000722,2023-01-08 12:30:00,25.85897
1000000723,2023-01-08 12:45:00,23.24694
1000000724,2023-01-08 13:00:00,25.2205
1000000725,2023-01-08 13:15:00,24.72484
1000000726,2023-01-08 13:30:00,24.57559
1000000727,2023-01-08 13:45:00,25.8713
1000000728,2023-01-08 14:00:00,25.1045
1000000729,2023-01-08 14:15:00,23.09276
1000000730,2023-01-08 14:30:00,25.762
1000000731,2023-01-08 14:45:00,25.38411
1000000732,2023-01-08 15:00:00,23.10217
1000000733,2023-01-08 15:15:00,25.37462
1000000734,2023-01-08 15:30:00,25.95746
1000000735,2023-01-08 15:45:00,24.52181
1000000736,2023-01-08 16:00:00,25.32085
1000000737,2023-01-08 16:15:00,23.28014
1000000738,2023-01-08 16:30:00,24.95282
1000000739,2023-01-08 16:45:00,25.19641
1000000740,2023-01-08 17:00:00,25.83805
1000000741,2023-01-08 17:15:00,24.95968
1000000742,2023-01-08 17:30:00,25.83775
1000000743,2023-01-08 17:45:00,24.08031
1000000744,2023-01-08 18:00:00,24.30963
1000000745,2023-01-08 18:15:00,23.52157
1000000746,2023-01-08 18:30:00,23.25938
1000000747,2023-01-08 18:45:00,25.40437
1000000748,2023-01-08 19:00:00,25.92226
1000000749,2023-01-08 19:15:00,24.61118
1000000750,2023-01-08 19:30:00,24.34257
1000000751,2023-01-08 19:45:00,24.218
1000000752,2023-01-08 20:00:00,24.91205
1000000753,2023-01-08 20:15:00,24.42304
1000000754,2023-01-08 20:30:00,25.74113
1000000755,2023-01-08 20:45:00,24.62964
1000000756,2023-01-08 21:00:00,24.58
1000000757,2023-01-08 21:15:00,24.56286
1000000758,2023-01-08 21:30:00,24.7223
1000000759,2023-01-08 21:45:00,25.027
1000000760,2023-01-08 22:00:00,25.39278
1000000761,2023-01-08 22:15:00,25.2355
1000000762,2023-01-08 22:30:00,23.40569
1000000763,2023-01-08 22:45:00,25.01559
1000000764,2023-01-08 23:00:00,25.68388
1000000765,2023-01-08 23:15:00,24.65744
1000000766,2023-01-08 23:30:00,23.86739
1000000767,2023-01-08 23:45:00,25.65407
1000000768,2023-01-09 00:00:00,25.02708
1000000769,2023-01-09 00:15:00,25.29245
1000000770,2023-01-09 00:30:00,23.77917
1000000771,2023-01-09 00:45:00,25.52376
1000000772,2023-01-09 01:00:00,24.57979
1000000773,2023-01-09 01:15:00,24.07132
1000000774,2023-01-09 01:30:00,25.84501
1000000775,2023-01-09 01:45:00,25.92478
1000000776,2023-01-09 02:00:00,24.84946
1000000777,2023-01-09 02:15:00,23.37736
1000000778,2023-01-09 02:30:00,23.9757
1000000779,2023-01-09 02:45:00,23.45019
1000000780,2023-01-09 03:00:00,23.12517
1000000781,2023-01-09 03:15:00,23.89375
1000000782,2023-01-09 03:30:00,23.09585
1000000783,2023-01-09 03:45:00,25.82076
1000000784,2023-01-09 04:00:00,25.81117
1000000785,2023-01-09 04:15:00,25.05135
1000000786,2023-01-09 04:30:00,25.06687
1000000787,2023-01-09 04:45:00,25.5078
1000000788,2023-01-09 05:00:00,25.17298
1000000789,2023-01-09 05:15:00,23.6548
1000000790,2023-01-09 05:30:00,25.05122
1000000791,2023-01-09 05:45:00,24.3099
1000000792,2023-01-09 06:00:00,24.68301
1000000793,2023-01-09 06:15:00,25.55769
1000000794,2023-01-09 06:30:00,23.61716
1000000795,2023-01-09 06:45:00,25.10675
1000000796,2023-01-09 07:00:00,23.13258
1000000797,2023-01-09 07:15:00,25.73774
1000000798,2023-01-09 07:30:00,24.92613
1000000799,2023-01-09 07:45:00,24.82765
1000000800,2023-01-09 08:00:00,25.22811
1000000801,2023-01-09 08:15:00,23.15043
1000000802,2023-01-09 08:30:00,24.19099
1000000803,2023-01-09 08:45:00,23.2318
1000000804,2023-01-09 09:00:00,24.04551
1000000805,2023-01-09 09:15:00,24.34594
1000000806,2023-01-09 09:30:00,23.34319
1000000807,2023-01-09 09:45:00,25.28712
1000000808,2023-01-09 10:00:00,24.95033
1000000809,2023-01-09 10:15:00,23.99651
1000000810,2023-01-09 10:30:00,25.68667
1000000811,2023-01-09 10:45:00,23.20358
1000000812,2023-01-09 11:00:00,23.49733
1000000813,2023-01-09 11:15:00,24.23564
1000000814,2023-01-09 11:30:00,23.5971
1000000815,2023-01-09 11:45:00,24.83205
1000000816,2023-01-09 12:00:00,24.44771
1000000817,2023-01-09 12:15:00,24.18622
1000000818,2023-01-09 12:30:00,25.72116
1000000819,2023-01-09 12:45:00,25.20483
1000000820,2023-01-09 13:00:00,24.01582
1000000821,2023-01-09 13:15:00,24.52263
1000000822,2023-01-09 13:30:00,23.13308
1000000823,2023-01-09 13:45:00,23.39083
1000000824,2023-01-09 14:00:00,23.48561
1000000825,2023-01-09 14:15:00,25.09649
1000000826,2023-01-09 14:30:00,23.9843
1000000827,2023-01-09 14:45:00,24.61318
1000000828,2023-01-09 15:00:00,25.38292
1000000829,2023-01-09 15:15:00,25.34706
1000000830,2023-01-09 15:30:00,24.60086
1000000831,2023-01-09 15:45:00,25.9322
1000000832,2023-01-09 16:00:00,23.30125
1000000833,2023-01-09 16:15:00,23.30066
1000000834,2023-01-09 16:30:00,23.81705
1000000835,2023-01-09 16:45:00,24.1978
1000000836,2023-01-09 17:00:00,25.35943
1000000837,2023-01-09 17:15:00,25.48811
1000000838,2023-01-09 17:30:00,24.76882
1000000839,2023-01-09 17:45:00,23.37219
1000000840,2023-01-09 18:00:00,24.25727
1000000841,2023-01-09 18:15:00,24.20069
1000000842,2023-01-09 18:30:00,23.49906
1000000843,2023-01-09 18:45:00,23.97645
1000000844,2023-01-09 19:00:00,24.27929
1000000845,2023-01-09 19:15:00,24.54656
1000000846,2023-01-09 19:30:00,24.78365
1000000847,2023-01-09 19:45:00,23.1144
1000000848,2023-01-09 20:00:00,24.91739
1000000849,2023-01-09 20:15:00,24.39984
1000000850,2023-01-09 20:30:00,23.10187
1000000851,2023-01-09 20:45:00,25.05557
1000000852,2023-01-09 21:00:00,23.62067
1000000853,2023-01-09 21:15:00,24.47328
1000000854,2023-01-09 21:30:00,24.00337
1000000855,2023-01-09 21:45:00,23.05211
1000000856,2023-01-09 22:00:00,23.2783
1000000857,2023-01-09 22:15:00,24.91356
1000000858,2023-01-09 22:30:00,23.34157
1000000859,2023-01-09 22:45:00,24.88414
1000000860,2023-01-09 23:00:00,24.45278
1000000861,2023-01-09 23:15:00,24.55831
1000000862,2023-01-09 23:30:00,25.33387
1000000863,2023-01-09 23:45:00,23.87874
1000000864,2023-01-10 00:00:00,24.72207
1000000865,2023-01-10 00:15:00,24.49061
1000000866,2023-01-10 00:30:00,25.51363
1000000867,2023-01-10 00:45:00,24.46347
1000000868,2023-01-10 01:00:00,25.06868
1000000869,2023-01-10 01:15:00,23.41833
1000000870,2023-01-10 01:30:00,24.03953
1000000871,2023-01-10 01:45:00,25.29486
1000000872,2023-01-10 02:00:00,23.97501
1000000873,2023-01-10 02:15:00,25.48469
1000000874,2023-01-10 02:30:00,24.85207
1000000875,2023-01-10 02:45:00,23.89092
1000000876,2023-01-10 03:00:00,23.16252
1000000877,2023-01-10 03:15:00,24.04789
1000000878,2023-01-10 03:30:00,25.88085
1000000879,2023-01-10 03:45:00,23.76869
1000000880,2023-01-10 04:00:00,25.45052
1000000881,2023-01-10 04:15:00,25.61994
1000000882,2023-01-10 04:30:00,25.31561
1000000883,2023-01-10 04:45:00,25.6608
1000000884,2023-01-10 05:00:00,24.64966
1000000885,2023-01-10 05:15:00,25.89568
1000000886,2023-01-10 05:30:00,23.23266
1000000887,2023-01-10 05:45:00,24.46542
1000000888,2023-01-10 06:00:00,24.16147
1000000889,2023-01-10 06:15:00,24.00379
1000000890,2023-01-10 06:30:00,25.13156
1000000891,2023-01-10 06:45:00,23.16382
1000000892,2023-01-10 07:00:00,23.85325
1000000893,2023-01-10 07:15:00,23.52045
1000000894,2023-01-10 07:30:00,25.14519
1000000895,2023-01-10 07:45:00,23.04427
1000000896,2023-01-10 08:00:00,24.99835
1000000897,2023-01-10 08:15:00,23.81228
1000000898,2023-01-10 08:30:00,24.83411
1000000899,2023-01-10 08:45:00,25.36155
1000000900,2023-01-10 09:00:00,24.11952
1000000901,2023-01-10 09:15:00,23.24744
1000000902,2023-01-10 09:30:00,23.09744
1000000903,2023-01-10 09:45:00,23.75558
1000000904,2023-01-10 10:00:00,23.81486
1000000905,2023-01-10 10:15:00,23.23789
1000000906,2023-01-10 10:30:00,24.85833
1000000907,2023-01-10 10:45:00,24.6245
1000000908,2023-01-10 11:00:00,24.52052
1000000909,2023-01-10 11:15:00,24.61017
1000000910,2023-01-10 11:30:00,23.98169
1000000911,2023-01-10 11:45:00,23.64206
1000000912,2023-01-10 12:00:00,25.39534
1000000913,2023-01-10 12:15:00,23.22065
1000000914,2023-01-10 12:30:00,24.30584
1000000915,2023-01-10 12:45:00,23.14043
1000000916,2023-01-10 13:00:00,25.6909
1000000917,2023-01-10 13:15:00,24.14734
1000000918,2023-01-10 13:30:00,24.84238
1000000919,2023-01-10 13:45:00,25.79341
1000000920,2023-01-10 14:00:00,24.9155
1000000921,2023-01-10 14:15:00,23.35374
1000000922,2023-01-10 14:30:00,24.22412
1000000923,2023-01-10 14:45:00,23.2801
1000000924,2023-01-10 15:00:00,23.1072
1000000925,2023-01-10 15:15:00,24.59544
1000000926,2023-01-10 15:30:00,23.83833
1000000927,2023-01-10 15:45:00,24.5254
1000000928,2023-01-10 16:00:00,24.6814
1000000929,2023-01-10 16:15:00,25.75897
1000000930,2023-01-10 16:30:00,23.50302
1000000931,2023-01-10 16:45:00,23.7089
1000000932,2023-01-10 17:00:00,25.92721
1000000933,2023-01-10 17:15:00,24.87032
1000000934,2023-01-10 17:30:00,25.73825
1000000935,2023-01-10 17:45:00,23.87627
1000000936,2023-01-10 18:00:00,23.0651
1000000937,2023-01-10 18:15:00,24.37298
1000000938,2023-01-10 18:30:00,23.71042
1000000939,2023-01-10 18:45:00,24.51596
1000000940,2023-01-10 19:00:00,24.30309
1000000941,2023-01-10 19:15:00,25.53176
1000000942,2023-01-10 19:30:00,23.7611
1000000943,2023-01-10 19:45:00,25.45345
1000000944,2023-01-10 20:00:00,24.26631
1000000945,2023-01-10 20:15:00,25.09348
1000000946,2023-01-10 20:30:00,23.12347
1000000947,2023-01-10 20:45:00,24.54445
1000000948,2023-01-10 21:00:00,25.75685
1000000949,2023-01-10 21:15:00,25.78144
1000000950,2023-01-10 21:30:00,25.0399
1000000951,2023-01-10 21:45:00,23.56497
1000000952,2023-01-10 22:00:00,23.64122
1000000953,2023-01-10 22:15:00,23.72197
1000000954,2023-01-10 22:30:00,25.67498
1000000955,2023-01-10 22:45:00,23.38086
1000000956,2023-01-10 23:00:00,24.78862
1000000957,2023-01-10 23:15:00,25.07637
1000000958,2023-01-10 23:30:00,23.87098
1000000959,2023-01-10 23:45:00,24.44227
1000000960,2023-01-11 00:00:00,24.90492
1000000961,2023-01-11 00:15:00,23.05116
1000000962,2023-01-11 00:30:00,24.28853
1000000963,2023-01-11 00:45:00,23.54528
1000000964,2023-01-11 01:00:00,23.80389
1000000965,2023-01-11 01:15:00,24.28794
1000000966,2023-01-11 01:30:00,23.96059
1000000967,2023-01-11 01:45:00,23.88317
1000000968,2023-01-11 02:00:00,23.83248
1000000969,2023-01-11 02:15:00,23.26294
1000000970,2023-01-11 02:30:00,24.53236
1000000971,2023-01-11 02:45:00,25.43463
1000000972,2023-01-11 03:00:00,24.00966
1000000973,2023-01-11 03:15:00,24.1995
1000000974,2023-01-11 03:30:00,25.58684
1000000975,2023-01-11 03:45:00,25.08439
1000000976,2023-01-11 04:00:00,23.42217
1000000977,2023-01-11 04:15:00,24.07584
1000000978,2023-01-11 04:30:00,25.09627
1000000979,2023-01-11 04:45:00,23.22783
1000000980,2023-01-11 05:00:00,23.68297
1000000981,2023-01-11 05:15:00,23.76498
1000000982,2023-01-11 05:30:00,24.79334
1000000983,2023-01-11 05:45:00,23.13402
1000000984,2023-01-11 06:00:00,23.03172
1000000985,2023-01-11 06:15:00,24.23334
1000000986,2023-01-11 06:30:00,23.52804
1000000987,2023-01-11 06:45:00,24.3979
1000000988,2023-01-11 07:00:00,23.90017
1000000989,2023-01-11 07:15:00,24.07569
1000000990,2023-01-11 07:30:00,24.79532
1000000991,2023-01-11 07:45:00,24.21463
1000000992,2023-01-11 08:00:00,25.85123
1000000993,2023-01-11 08:15:00,24.40532
1000000994,2023-01-11 08:30:00,25.27142
1000000995,2023-01-11 08:45:00,23.18042
1000000996,2023-01-11 09:00:00,24.45549
1000000997,2023-01-11 09:15:00,23.21319
1000000998,2023-01-11 09:30:00,25.82659
1000000999,2023-01-11 09:45:00,24.2915
1000001000,2023-01-11 10:00:00,25.44141
1000001001,2023-01-11 10:15:00,25.72174
1000001002,2023-01-11 10:30:00,24.98279
1000001003,2023-01-11 10:45:00,23.1127
1000001004,2023-01-11 11:00:00,25.81872
1000001005,2023-01-11 11:15:00,24.0092
1000001006,2023-01-11 11:30:00,25.9572
1000001007,2023-01-11 11:45:00,23.94705
1000001008,2023-01-11 12:00:00,23.759
1000001009,2023-01-11 12:15:00,23.71763
1000001010,2023-01-11 12:30:00,24.76955
1000001011,2023-01-11 12:45:00,24.24026
1000001012,2023-01-11 13:00:00,24.82255
1000001013,2023-01-11 13:15:00,23.62025
1000001014,2023-01-11 13:30:00,24.06884
1000001015,2023-01-11 13:45:00,25.62918
1000001016,2023-01-11 14:00:00,24.83224
1000001017,2023-01-11 14:15:00,23.24137
1000001018,2023-01-11 14:30:00,23.21563
1000001019,2023-01-11 14:45:00,25.87292
1000001020,2023-01-11 15:00:00,23.35052
1000001021,2023-01-11 15:15:00,24.98985
1000001022,2023-01-11 15:30:00,23.08979
1000001023,2023-01-11 15:45:00,25.58217
1000001024,2023-01-11 16:00:00,25.94088
1000001025,2023-01-11 16:15:00,24.69155
1000001026,2023-01-11 16:30:00,24.82728
1000001027,2023-01-11 16:45:00,24.81508
1000001028,2023-01-11 17:00:00,24.28003
1000001029,2023-01-11 17:15:00,24.07835
1000001030,2023-01-11 17:30:00,25.02331
1000001031,2023-01-11 17:45:00,25.27925
1000001032,2023-01-11 18:00:00,23.20274
1000001033,2023-01-11 18:15:00,23.88868
1000001034,2023-01-11 18:30:00,25.3174
1000001035,2023-01-11 18:45:00,23.01255
1000001036,2023-01-11 19:00:00,24.16759
1000001037,2023-01-11 19:15:00,24.67689
1000001038,2023-01-11 19:30:00,24.69912
1000001039,2023-01-11 19:45:00,24.97639
1000001040,2023-01-11 20:00:00,24.75839
1000001041,2023-01-11 20:15:00,24.08411
1000001042,2023-01-11 20:30:00,25.51554
1000001043,2023-01-11 20:45:00,24.64455
1000001044,2023-01-11 21:00:00,25.67736
1000001045,2023-01-11 21:15:00,23.22803
1000001046,2023-01-11 21:30:00,24.74018
1000001047,2023-01-11 21:45:00,25.08588
1000001048,2023-01-11 22:00:00,24.17872
1000001049,2023-01-11 22:15:00,24.97407
1000001050,2023-01-11 22:30:00,24.16824
1000001051,2023-01-11 22:45:00,24.75206
1000001052,2023-01-11 23:00:00,23.50688
1000001053,2023-01-11 23:15:00,23.67198
1000001054,2023-01-11 23:30:00,24.06731
1000001055,2023-01-11 23:45:00,23.81973
1000001056,2023-01-12 00:00:00,25.27396
1000001057,2023-01-12 00:15:00,25.33671
1000001058,2023-01-12 00:30:00,23.68083
1000001059,2023-01-12 00:45:00,24.97002
1000001060,2023-01-12 01:00:00,24.83512
1000001061,2023-01-12 01:15:00,24.10138
1000001062,2023-01-12 01:30:00,25.22594
1000001063,2023-01-12 01:45:00,24.86441
1000001064,2023-01-12 02:00:00,24.22552
1000001065,2023-01-12 02:15:00,24.6927
1000001066,2023-01-12 02:30:00,23.59065
1000001067,2023-01-12 02:45:00,23.26063
1000001068,2023-01-12 03:00:00,23.56039
1000001069,2023-01-12 03:15:00,25.73384
1000001070,2023-01-12 03:30:00,23.73202
1000001071,2023-01-12 03:45:00,25.9921
1000001072,2023-01-12 04:00:00,23.68513
1000001073,2023-01-12 04:15:00,25.2811
1000001074,2023-01-12 04:30:00,23.53554
1000001075,2023-01-12 04:45:00,23.33313
1000001076,2023-01-12 05:00:00,25.34213
1000001077,2023-01-12 05:15:00,25.97013
1000001078,2023-01-12 05:30:00,25.98598
1000001079,2023-01-12 05:45:00,25.39029
1000001080,2023-01-12 06:00:00,25.76283
1000001081,2023-01-12 06:15:00,25.06585
1000001082,2023-01-12 06:30:00,23.54987
1000001083,2023-01-12 06:45:00,23.10872
1000001084,2023-01-12 07:00:00,23.01998
1000001085,2023-01-12 07:15:00,23.73375
1000001086,2023-01-12 07:30:00,24.94684
1000001087,2023-01-12 07:45:00,23.53026
1000001088,2023-01-12 08:00:00,25.47082
1000001089,2023-01-12 08:15:00,23.34371
1000001090,2023-01-12 08:30:00,25.13297
1000001091,2023-01-12 08:45:00,23.68399
1000001092,2023-01-12 09:00:00,23.70646
1000001093,2023-01-12 09:15:00,23.0504
1000001094,2023-01-12 09:30:00,24.96262
1000001095,2023-01-12 09:45:00,25.91749
1000001096,2023-01-12 10:00:00,23.10172
1000001097,2023-01-12 10:15:00,25.23576
1000001098,2023-01-12 10:30:00,23.62955
1000001099,2023-01-12 10:45:00,25.31439
1000001100,2023-01-12 11:00:00,24.35306
1000001101,2023-01-12 11:15:00,25.25931
1000001102,2023-01-12 11:30:00,24.83476
1000001103,2023-01-12 11:45:00,25.1792
1000001104,2023-01-12 12:00:00,23.77709
1000001105,2023-01-12 12:15:00,25.18287
1000001106,2023-01-12 12:30:00,24.65632
1000001107,2023-01-12 12:45:00,23.47096
1000001108,2023-01-12 13:00:00,23.0069
1000001109,2023-01-12 13:15:00,23.8165
1000001110,2023-01-12 13:30:00,24.15462
1000001111,2023-01-12 13:45:00,24.49084
1000001112,2023-01-12 14:00:00,23.30281
1000001113,2023-01-12 14:15:00,24.02724
1000001114,2023-01-12 14:30:00,25.7718
1000001115,2023-01-12 14:45:00,23.97084
1000001116,2023-01-12 15:00:00,23.2224
1000001117,2023-01-12 15:15:00,23.66132
1000001118,2023-01-12 15:30:00,24.06598
1000001119,2023-01-12 15:45:00,23.62885
1000001120,2023-01-12 16:00:00,24.74969
1000001121,2023-01-12 16:15:00,23.11682
1000001122,2023-01-12 16:30:00,23.99588
1000001123,2023-01-12 16:45:00,25.09823
1000001124,2023-01-12 17:00:00,25.55332
1000001125,2023-01-12 17:15:00,24.2136
1000001126,2023-01-12 17:30:00,23.73313
1000001127,2023-01-12 17:45:00,24.9751
1000001128,2023-01-12 18:00:00,23.43313
1000001129,2023-01-12 18:15:00,24.19534
1000001130,2023-01-12 18:30:00,23.90889
1000001131,2023-01-12 18:45:00,25.43799
1000001132,2023-01-12 19:00:00,24.43432
1000001133,2023-01-12 19:15:00,25.43714
1000001134,2023-01-12 19:30:00,23.3335
1000001135,2023-01-12 19:45:00,24.43473
1000001136,2023-01-12 20:00:00,25.88052
1000001137,2023-01-12 20:15:00,23.7808
1000001138,2023-01-12 20:30:00,24.37104
1000001139,2023-01-12 20:45:00,25.68653
1000001140,2023-01-12 21:00:00,24.0706
1000001141,2023-01-12 21:15:00,25.53789
1000001142,2023-01-12 21:30:00,25.87814
1000001143,2023-01-12 21:45:00,25.14329
1000001144,2023-01-12 22:00:00,23.71292
1000001145,2023-01-12 22:15:00,24.63856
1000001146,2023-01-12 22:30:00,24.54332
1000001147,2023-01-12 22:45:00,23.38187
1000001148,2023-01-12 23:00:00,23.10025
1000001149,2023-01-12 23:15:00,23.04736
1000001150,2023-01-12 23:30:00,25.43137
1000001151,2023-01-12 23:45:00,23.9674
1000001152,2023-01-13 00:00:00,25.82574
1000001153,2023-01-13 00:15:00,23.48126
1000001154,2023-01-13 00:30:00,25.9926
1000001155,2023-01-13 00:45:00,25.23956
1000001156,2023-01-13 01:00:00,25.37174
1000001157,2023-01-13 01:15:00,24.06236
1000001158,2023-01-13 01:30:00,23.96919
1000001159,2023-01-13 01:45:00,25.48239
1000001160,2023-01-13 02:00:00,24.61342
1000001161,2023-01-13 02:15:00,24.58602
1000001162,2023-01-13 02:30:00,23.18237
1000001163,2023-01-13 02:45:00,24.93443
1000001164,2023-01-13 03:00:00,24.78707
1000001165,2023-01-13 03:15:00,24.07476
1000001166,2023-01-13 03:30:00,25.90869
1000001167,2023-01-13 03:45:00,23.57826
1000001168,2023-01-13 04:00:00,25.44484
1000001169,2023-01-13 04:15:00,23.34208
1000001170,2023-01-13 04:30:00,23.99518
1000001171,2023-01-13 04:45:00,24.15227
1000001172,2023-01-13 05:00:00,23.58916
1000001173,2023-01-13 05:15:00,25.34029
1000001174,2023-01-13 05:30:00,24.6268
1000001175,2023-01-13 05:45:00,23.58375
1000001176,2023-01-13 06:00:00,23.87355
1000001177,2023-01-13 06:15:00,23.22055
1000001178,2023-01-13 06:30:00,25.27891
1000001179,2023-01-13 06:45:00,25.38349
1000001180,2023-01-13 07:00:00,23.39139
1000001181,2023-01-13 07:15:00,23.32685
1000001182,2023-01-13 07:30:00,24.5156
1000001183,2023-01-13 07:45:00,25.87901
1000001184,2023-01-13 08:00:00,24.82356
1000001185,2023-01-13 08:15:00,23.43356
1000001186,2023-01-13 08:30:00,25.40762
1000001187,2023-01-13 08:45:00,24.642
1000001188,2023-01-13 09:00:00,25.89862
1000001189,2023-01-13 09:15:00,24.41567
1000001190,2023-01-13 09:30:00,24.68107
1000001191,2023-01-13 09:45:00,23.22588
1000001192,2023-01-13 10:00:00,23.89921
1000001193,2023-01-13 10:15:00,24.51935
1000001194,2023-01-13 10:30:00,23.2264
1000001195,2023-01-13 10:45:00,24.3358
1000001196,2023-01-13 11:00:00,23.18531
1000001197,2023-01-13 11:15:00,23.93185
1000001198,2023-01-13 11:30:00,25.02429
1000001199,2023-01-13 11:45:00,24.71684
1000001200,2023-01-13 12:00:00,23.00337
1000001201,2023-01-13 12:15:00,24.68675
1000001202,2023-01-13 12:30:00,25.20205
1000001203,2023-01-13 12:45:00,25.34138
1000001204,2023-01-13 13:00:00,25.14636
1000001205,2023-01-13 13:15:00,25.21657
1000001206,2023-01-13 13:30:00,23.2948
1000001207,2023-01-13 13:45:00,25.37751
1000001208,2023-01-13 14:00:00,23.41977
1000001209,2023-01-13 14:15:00,25.65462
1000001210,2023-01-13 14:30:00,23.06016
1000001211,2023-01-13 14:45:00,23.71307
1000001212,2023-01-13 15:00:00,25.13012
1000001213,2023-01-13 15:15:00,24.19235
1000001214,2023-01-13 15:30:00,25.03217
1000001215,2023-01-13 15:45:00,24.52587
