seq,ts,value
1000003421,2023-05-23 13:00:00,34638319
1000003422,2023-05-23 14:00:00,34638613
1000003423,2023-05-23 15:00:00,34638864
1000003424,2023-05-23 16:00:00,34639088
1000003425,2023-05-23 17:00:00,34639167
1000003426,2023-05-23 18:00:00,34639659
1000003427,2023-05-23 19:00:00,34640007
1000003428,2023-05-23 20:00:00,34640447
1000003429,2023-05-23 21:00:00,34640888
1000003430,2023-05-23 22:00:00,34641125
1000003431,2023-05-23 23:00:00,34641274
1000003432,2023-05-24 00:00:00,34641654
1000003433,2023-05-24 01:00:00,34641976
1000003434,2023-05-24 02:00:00,34642108
1000003435,2023-05-24 03:00:00,34642350
1000003436,2023-05-24 04:00:00,34642641
1000003437,2023-05-24 05:00:00,34642720
1000003438,2023-05-24 06:00:00,34642952
1000003439,2023-05-24 07:00:00,34643090
1000003440,2023-05-24 08:00:00,34643393
1000003441,2023-05-24 09:00:00,34643744
1000003442,2023-05-24 10:00:00,34643966
1000003443,2023-05-24 11:00:00,34644318
1000003444,2023-05-24 12:00:00,34644633
1000003445,2023-05-24 13:00:00,34644971
1000003446,2023-05-24 14:00:00,34645302
1000003447,2023-05-24 15:00:00,34645782
1000003448,2023-05-24 16:00:00,34645953
1000003449,2023-05-24 17:00:00,34646369
1000003450,2023-05-24 18:00:00,34646611
1000003451,2023-05-24 19:00:00,34646677
1000003452,2023-05-24 20:00:00,34647052
1000003453,2023-05-24 21:00:00,34647530
1000003454,2023-05-24 22:00:00,34647909
1000003455,2023-05-24 23:00:00,34648151
1000003456,2023-05-25 00:00:00,34648585
1000003457,2023-05-25 01:00:00,34648947
1000003458,2023-05-25 02:00:00,34649224
1000003459,2023-05-25 03:00:00,34649536
1000003460,2023-05-25 04:00:00,34649988
1000003461,2023-05-25 05:00:00,34650445
1000003462,2023-05-25 06:00:00,34650813
1000003463,2023-05-25 07:00:00,34651264
1000003464,2023-05-25 08:00:00,34651603
1000003465,2023-05-25 09:00:00,34651755
1000003466,2023-05-25 10:00:00,34652097
1000003467,2023-05-25 11:00:00,34652503
1000003468,2023-05-25 12:00:00,34652918
1000003469,2023-05-25 13:00:00,34652978
1000003470,2023-05-25 14:00:00,34653329
1000003471,2023-05-25 15:00:00,34653416
1000003472,2023-05-25 16:00:00,34653477
1000003473,2023-05-25 17:00:00,34653714
1000003474,2023-05-25 18:00:00,34654011
1000003475,2023-05-25 19:00:00,34654134
1000003476,2023-05-25 20:00:00,34654296
1000003477,2023-05-25 21:00:00,34654531
1000003478,2023-05-25 22:00:00,34654911
1000003479,2023-05-25 23:00:00,34655319
1000003480,2023-05-26 00:00:00,34655491
1000003481,2023-05-26 01:00:00,34655955
1000003482,2023-05-26 02:00:00,34656076
1000003483,2023-05-26 03:00:00,34656317
1000003484,2023-05-26 04:00:00,34656476
1000003485,2023-05-26 05:00:00,34656773
1000003486,2023-05-26 06:00:00,34656963
1000003487,2023-05-26 07:00:00,34657203
1000003488,2023-05-26 08:00:00,34657272
1000003489,2023-05-26 09:00:00,34657364
1000003490,2023-05-26 10:00:00,34657714
1000003491,2023-05-26 11:00:00,34657848
1000003492,2023-05-26 12:00:00,34658037
1000003493,2023-05-26 13:00:00,34658457
1000003494,2023-05-26 14:00:00,34658861
1000003495,2023-05-26 15:00:00,34659261
1000003496,2023-05-26 16:00:00,34659507
1000003497,2023-05-26 17:00:00,34659774
1000003498,2023-05-26 18:00:00,34659878
1000003499,2023-05-26 19:00:00,34659947
1000003500,2023-05-26 20:00:00,34660140
1000003501,2023-05-26 21:00:00,34660623
1000003502,2023-05-26 22:00:00,34660924
1000003503,2023-05-26 23:00:00,34661266
1000003504,2023-05-27 00:00:00,34661647
1000003505,2023-05-27 01:00:00,34662059
1000003506,2023-05-27 02:00:00,34662208
1000003507,2023-05-27 03:00:00,34662457
1000003508,2023-05-27 04:00:00,34662610
1000003509,2023-05-27 05:00:00,34662770
1000003510,2023-05-27 06:00:00,34663153
1000003511,2023-05-27 07:00:00,34663514
1000003512,2023-05-27 08:00:00,34663880
1000003513,2023-05-27 09:00:00,34664125
1000003514,2023-05-27 10:00:00,34664480
1000003515,2023-05-27 11:00:00,34664744
1000003516,2023-05-27 12:00:00,34664815
1000003517,2023-05-27 13:00:00,34664961
1000003518,2023-05-27 14:00:00,34665358
1000003519,2023-05-27 15:00:00,34665704
1000003520,2023-05-27 16:00:00,34666116
1000003521,2023-05-27 17:00:00,34666354
1000003522,2023-05-27 18:00:00,34666556
1000003523,2023-05-27 19:00:00,34666658
1000003524,2023-05-27 20:00:00,34666845
1000003525,2023-05-27 21:00:00,34667280
1000003526,2023-05-27 22:00:00,34667519
1000003527,2023-05-27 23:00:00,34667853
1000003528,2023-05-28 00:00:00,34668004
1000003529,2023-05-28 01:00:00,34668085
1000003530,2023-05-28 02:00:00,34668441
1000003531,2023-05-28 03:00:00,34668772
1000003532,2023-05-28 04:00:00,34669181
1000003533,2023-05-28 05:00:00,34669536
1000003534,2023-05-28 06:00:00,34669756
1000003535,2023-05-28 07:00:00,34669859
1000003536,2023-05-28 08:00:00,34670049
1000003537,2023-05-28 09:00:00,34670174
1000003538,2023-05-28 10:00:00,34670323
1000003539,2023-05-28 11:00:00,34670758
1000003540,2023-05-28 12:00:00,34670938
1000003541,2023-05-28 13:00:00,34671399
1000003542,2023-05-28 14:00:00,34671560
1000003543,2023-05-28 15:00:00,34671992
1000003544,2023-05-28 16:00:00,34672048
1000003545,2023-05-28 17:00:00,34672426
1000003546,2023-05-28 18:00:00,34672511
1000003547,2023-05-28 19:00:00,34672653
1000003548,2023-05-28 20:00:00,34672958
1000003549,2023-05-28 21:00:00,34673285
1000003550,2023-05-28 22:00:00,34673727
1000003551,2023-05-28 23:00:00,34673920
1000003552,2023-05-29 00:00:00,34674282
1000003553,2023-05-29 01:00:00,34674701
1000003554,2023-05-29 02:00:00,34674980
1000003555,2023-05-29 03:00:00,34675240
1000003556,2023-05-29 04:00:00,34675526
1000003557,2023-05-29 05:00:00,34675652
1000003558,2023-05-29 06:00:00,34675947
1000003559,2023-05-29 07:00:00,34676334
1000003560,2023-05-29 08:00:00,34676796
1000003561,2023-05-29 09:00:00,34676881
1000003562,2023-05-29 10:00:00,34677239
1000003563,2023-05-29 11:00:00,34677313
1000003564,2023-05-29 12:00:00,34677681
1000003565,2023-05-29 13:00:00,34677743
1000003566,2023-05-29 14:00:00,34677877
1000003567,2023-05-29 15:00:00,34678094
1000003568,2023-05-29 16:00:00,34678344
1000003569,2023-05-29 17:00:00,34678779
1000003570,2023-05-29 18:00:00,34678869
1000003571,2023-05-29 19:00:00,34679021
1000003572,2023-05-29 20:00:00,34679138
1000003573,2023-05-29 21:00:00,34679482
1000003574,2023-05-29 22:00:00,34679683
1000003575,2023-05-29 23:00:00,34679781
1000003576,2023-05-30 00:00:00,34679875
1000003577,2023-05-30 01:00:00,34680188
1000003578,2023-05-30 02:00:00,34680578
1000003579,2023-05-30 03:00:00,34680670
1000003580,2023-05-30 04:00:00,34681143
1000003581,2023-05-30 05:00:00,34681399
1000003582,2023-05-30 06:00:00,34681698
1000003583,2023-05-30 07:00:00,34681755
1000003584,2023-05-30 08:00:00,34681878
1000003585,2023-05-30 09:00:00,34682276
1000003586,2023-05-30 10:00:00,34682590
1000003587,2023-05-30 11:00:00,34682645
1000003588,2023-05-30 12:00:00,34682953
1000003589,2023-05-30 13:00:00,34683336
1000003590,2023-05-30 14:00:00,34683715
1000003591,2023-05-30 15:00:00,34683802
1000003592,2023-05-30 16:00:00,34684299
1000003593,2023-05-30 17:00:00,34684456
1000003594,2023-05-30 18:00:00,34684726
1000003595,2023-05-30 19:00:00,34684845
1000003596,2023-05-30 20:00:00,34685227
1000003597,2023-05-30 21:00:00,34685329
1000003598,2023-05-30 22:00:00,34685698
1000003599,2023-05-30 23:00:00,34686129
1000003600,2023-05-31 00:00:00,34686564
1000003601,2023-05-31 01:00:00,34686928
1000003602,2023-05-31 02:00:00,34687315
1000003603,2023-05-31 03:00:00,34687755
1000003604,2023-05-31 04:00:00,34688119
1000003605,2023-05-31 05:00:00,34688278
1000003606,2023-05-31 06:00:00,34688539
1000003607,2023-05-31 07:00:00,34688861
1000003608,2023-05-31 08:00:00,34689048
1000003609,2023-05-31 09:00:00,34689123
1000003610,2023-05-31 10:00:00,34689207
1000003611,2023-05-31 11:00:00,34689452
1000003612,2023-05-31 12:00:00,34689686
1000003613,2023-05-31 13:00:00,34689992
1000003614,2023-05-31 14:00:00,34690083
1000003615,2023-05-31 15:00:00,34690526
1000003616,2023-05-31 16:00:00,34690580
1000003617,2023-05-31 17:00:00,34691002
1000003618,2023-05-31 18:00:00,34691234
1000003619,2023-05-31 19:00:00,34691518
1000003620,2023-05-31 20:00:00,34691670
1000003621,2023-05-31 21:00:00,34692132
1000003622,2023-05-31 22:00:00,34692422
1000003623,2023-05-31 23:00:00,34692488
1000003624,2023-06-01 00:00:00,34692838
1000003625,2023-06-01 01:00:00,34692958
1000003626,2023-06-01 02:00:00,34693323
1000003627,2023-06-01 03:00:00,34693670
1000003628,2023-06-01 04:00:00,34693887
1000003629,2023-06-01 05:00:00,34694217
1000003630,2023-06-01 06:00:00,34694681
1000003631,2023-06-01 07:00:00,34694765
1000003632,2023-06-01 08:00:00,34694921
1000003633,2023-06-01 09:00:00,34695078
1000003634,2023-06-01 10:00:00,34695282
1000003635,2023-06-01 11:00:00,34695456
1000003636,2023-06-01 12:00:00,34695552
1000003637,2023-06-01 13:00:00,34695782
1000003638,2023-06-01 14:00:00,34696253
1000003639,2023-06-01 15:00:00,34696727
1000003640,2023-06-01 16:00:00,34696837
1000003641,2023-06-01 17:00:00,34697116
1000003642,2023-06-01 18:00:00,34697510
1000003643,2023-06-01 19:00:00,34697712
1000003644,2023-06-01 20:00:00,34697887
1000003645,2023-06-01 21:00:00,34698044
1000003646,2023-06-01 22:00:00,34698462
1000003647,2023-06-01 23:00:00,34698932
1000003648,2023-06-02 00:00:00,34699345
1000003649,2023-06-02 01:00:00,34699823
1000003650,2023-06-02 02:00:00,34700021
1000003651,2023-06-02 03:00:00,34700099
1000003652,2023-06-02 04:00:00,34700319
1000003653,2023-06-02 05:00:00,34700613
1000003654,2023-06-02 06:00:00,34700745
1000003655,2023-06-02 07:00:00,34701048
1000003656,2023-06-02 08:00:00,34701370
1000003657,2023-06-02 09:00:00,34701761
1000003658,2023-06-02 10:00:00,34701871
1000003659,2023-06-02 11:00:00,34702165
1000003660,2023-06-02 12:00:00,34702408
1000003661,2023-06-02 13:00:00,34702769
1000003662,2023-06-02 14:00:00,34703156
1000003663,2023-06-02 15:00:00,34703619
1000003664,2023-06-02 16:00:00,34703778
1000003665,2023-06-02 17:00:00,34704210
1000003666,2023-06-02 18:00:00,34704622
1000003667,2023-06-02 19:00:00,34704989
1000003668,2023-06-02 20:00:00,34705079
1000003669,2023-06-02 21:00:00,34705398
1000003670,2023-06-02 22:00:00,34705834
1000003671,2023-06-02 23:00:00,34706179
1000003672,2023-06-03 00:00:00,34706463
1000003673,2023-06-03 01:00:00,34706905
1000003674,2023-06-03 02:00:00,34707385
1000003675,2023-06-03 03:00:00,34707599
1000003676,2023-06-03 04:00:00,34707669
1000003677,2023-06-03 05:00:00,34707871
1000003678,2023-06-03 06:00:00,34708016
1000003679,2023-06-03 07:00:00,34708312
1000003680,2023-06-03 08:00:00,34708423
1000003681,2023-06-03 09:00:00,34708494
1000003682,2023-06-03 10:00:00,34708617
1000003683,2023-06-03 11:00:00,34709037
1000003684,2023-06-03 12:00:00,34709227
1000003685,2023-06-03 13:00:00,34709560
1000003686,2023-06-03 14:00:00,34709758
1000003687,2023-06-03 15:00:00,34709865
1000003688,2023-06-03 16:00:00,34710299
1000003689,2023-06-03 17:00:00,34710459
1000003690,2023-06-03 18:00:00,34710646
1000003691,2023-06-03 19:00:00,34711063
1000003692,2023-06-03 20:00:00,34711115
1000003693,2023-06-03 21:00:00,34711569
1000003694,2023-06-03 22:00:00,34711857
1000003695,2023-06-03 23:00:00,34712064
1000003696,2023-06-04 00:00:00,34712448
1000003697,2023-06-04 01:00:00,34712873
1000003698,2023-06-04 02:00:00,34713316
1000003699,2023-06-04 03:00:00,34713796
1000003700,2023-06-04 04:00:00,34714155
1000003701,2023-06-04 05:00:00,34714488
1000003702,2023-06-04 06:00:00,34714841
1000003703,2023-06-04 07:00:00,34715034
1000003704,2023-06-04 08:00:00,34715203
1000003705,2023-06-04 09:00:00,34715620
1000003706,2023-06-04 10:00:00,34715685
1000003707,2023-06-04 11:00:00,34716062
1000003708,2023-06-04 12:00:00,34716222
1000003709,2023-06-04 13:00:00,34716531
1000003710,2023-06-04 14:00:00,34716883
1000003711,2023-06-04 15:00:00,34717226
1000003712,2023-06-04 16:00:00,34717576
1000003713,2023-06-04 17:00:00,34718066
1000003714,2023-06-04 18:00:00,34718530
1000003715,2023-06-04 19:00:00,34719004
1000003716,2023-06-04 20:00:00,34719420
1000003717,2023-06-04 21:00:00,34719847
1000003718,2023-06-04 22:00:00,34719909
1000003719,2023-06-04 23:00:00,34720109
1000003720,2023-06-05 00:00:00,34720370
1000003721,2023-06-05 01:00:00,34720534
1000003722,2023-06-05 02:00:00,34720766
1000003723,2023-06-05 03:00:00,34721131
1000003724,2023-06-05 04:00:00,34721407
1000003725,2023-06-05 05:00:00,34721560
1000003726,2023-06-05 06:00:00,34721847
1000003727,2023-06-05 07:00:00,34721929
1000003728,2023-06-05 08:00:00,34722070
1000003729,2023-06-05 09:00:00,34722422
1000003730,2023-06-05 10:00:00,34722713
1000003731,2023-06-05 11:00:00,34723020
1000003732,2023-06-05 12:00:00,34723386
1000003733,2023-06-05 13:00:00,34723853
1000003734,2023-06-05 14:00:00,34724195
1000003735,2023-06-05 15:00:00,34724677
1000003736,2023-06-05 16:00:00,34725009
1000003737,2023-06-05 17:00:00,34725291
1000003738,2023-06-05 18:00:00,34725401
1000003739,2023-06-05 19:00:00,34725564
1000003740,2023-06-05 20:00:00,34725673
1000003741,2023-06-05 21:00:00,34726098
1000003742,2023-06-05 22:00:00,34726340
1000003743,2023-06-05 23:00:00,34726680
1000003744,2023-06-06 00:00:00,34726740
1000003745,2023-06-06 01:00:00,34727181
1000003746,2023-06-06 02:00:00,34727322
1000003747,2023-06-06 03:00:00,34727478
1000003748,2023-06-06 04:00:00,34727953
1000003749,2023-06-06 05:00:00,34728200
1000003750,2023-06-06 06:00:00,34728434
1000003751,2023-06-06 07:00:00,34728805
1000003752,2023-06-06 08:00:00,34729146
1000003753,2023-06-06 09:00:00,34729312
1000003754,2023-06-06 10:00:00,34729482
1000003755,2023-06-06 11:00:00,34729937
1000003756,2023-06-06 12:00:00,34730049
1000003757,2023-06-06 13:00:00,34730436
1000003758,2023-06-06 14:00:00,34730693
1000003759,2023-06-06 15:00:00,34730827
1000003760,2023-06-06 16:00:00,34731239
1000003761,2023-06-06 17:00:00,34731584
1000003762,2023-06-06 18:00:00,34732040
1000003763,2023-06-06 19:00:00,34732435
1000003764,2023-06-06 20:00:00,34732591
1000003765,2023-06-06 21:00:00,34733088
1000003766,2023-06-06 22:00:00,34733473
1000003767,2023-06-06 23:00:00,34733836
1000003768,2023-06-07 00:00:00,34734194
1000003769,2023-06-07 01:00:00,34734251
1000003770,2023-06-07 02:00:00,34734645
1000003771,2023-06-07 03:00:00,34734872
1000003772,2023-06-07 04:00:00,34735167
1000003773,2023-06-07 05:00:00,34735452
1000003774,2023-06-07 06:00:00,34735938
1000003775,2023-06-07 07:00:00,34736383
1000003776,2023-06-07 08:00:00,34736828
1000003777,2023-06-07 09:00:00,34737285
1000003778,2023-06-07 10:00:00,34737430
1000003779,2023-06-07 11:00:00,34737823
1000003780,2023-06-07 12:00:00,34738248
1000003781,2023-06-07 13:00:00,34738368
1000003782,2023-06-07 14:00:00,34738772
1000003783,2023-06-07 15:00:00,34739045
1000003784,2023-06-07 16:00:00,34739433
1000003785,2023-06-07 17:00:00,34739656
1000003786,2023-06-07 18:00:00,34740021
1000003787,2023-06-07 19:00:00,34740517
1000003788,2023-06-07 20:00:00,34740621
1000003789,2023-06-07 21:00:00,34740723
1000003790,2023-06-07 22:00:00,34741151
1000003791,2023-06-07 23:00:00,34741248
1000003792,2023-06-08 00:00:00,34741562
1000003793,2023-06-08 01:00:00,34742059
1000003794,2023-06-08 02:00:00,34742407
1000003795,2023-06-08 03:00:00,34742680
1000003796,2023-06-08 04:00:00,34742989
1000003797,2023-06-08 05:00:00,34743322
1000003798,2023-06-08 06:00:00,34743450
1000003799,2023-06-08 07:00:00,34743606
1000003800,2023-06-08 08:00:00,34743661
1000003801,2023-06-08 09:00:00,34743903
1000003802,2023-06-08 10:00:00,34744058
1000003803,2023-06-08 11:00:00,34744131
1000003804,2023-06-08 12:00:00,34744591
1000003805,2023-06-08 13:00:00,34744747
1000003806,2023-06-08 14:00:00,34745103
1000003807,2023-06-08 15:00:00,34745215
1000003808,2023-06-08 16:00:00,34745623
1000003809,2023-06-08 17:00:00,34745803
1000003810,2023-06-08 18:00:00,34745936
1000003811,2023-06-08 19:00:00,34746120
1000003812,2023-06-08 20:00:00,34746437
1000003813,2023-06-08 21:00:00,34746490
1000003814,2023-06-08 22:00:00,34746732
1000003815,2023-06-08 23:00:00,34746981
1000003816,2023-06-09 00:00:00,34747257
1000003817,2023-06-09 01:00:00,34747422
1000003818,2023-06-09 02:00:00,34747529
1000003819,2023-06-09 03:00:00,34747955
1000003820,2023-06-09 04:00:00,34748230
1000003821,2023-06-09 05:00:00,34748306
1000003822,2023-06-09 06:00:00,34748690
1000003823,2023-06-09 07:00:00,34749049
1000003824,2023-06-09 08:00:00,34749393
1000003825,2023-06-09 09:00:00,34749467
1000003826,2023-06-09 10:00:00,34749862
1000003827,2023-06-09 11:00:00,34750166
1000003828,2023-06-09 12:00:00,34750426
1000003829,2023-06-09 13:00:00,34750613
1000003830,2023-06-09 14:00:00,34750704
1000003831,2023-06-09 15:00:00,34751203
1000003832,2023-06-09 16:00:00,34751477
1000003833,2023-06-09 17:00:00,34751975
1000003834,2023-06-09 18:00:00,34752090
1000003835,2023-06-09 19:00:00,34752399
1000003836,2023-06-09 20:00:00,34752820
1000003837,2023-06-09 21:00:00,34753243
1000003838,2023-06-09 22:00:00,34753329
1000003839,2023-06-09 23:00:00,34753760
1000003840,2023-06-10 00:00:00,34753978
1000003841,2023-06-10 01:00:00,34754042
1000003842,2023-06-10 02:00:00,34754137
1000003843,2023-06-10 03:00:00,34754389
1000003844,2023-06-10 04:00:00,34754449
1000003845,2023-06-10 05:00:00,34754909
1000003846,2023-06-10 06:00:00,34755183
1000003847,2023-06-10 07:00:00,34755672
1000003848,2023-06-10 08:00:00,34755971
1000003849,2023-06-10 09:00:00,34756315
1000003850,2023-06-10 10:00:00,34756551
1000003851,2023-06-10 11:00:00,34756996
1000003852,2023-06-10 12:00:00,34757370
1000003853,2023-06-10 13:00:00,34757726
1000003854,2023-06-10 14:00:00,34758012
1000003855,2023-06-10 15:00:00,34758495
1000003856,2023-06-10 16:00:00,34758976
1000003857,2023-06-10 17:00:00,34759458
1000003858,2023-06-10 18:00:00,34759755
1000003859,2023-06-10 19:00:00,34759856
1000003860,2023-06-10 20:00:00,34760220
1000003861,2023-06-10 21:00:00,34760378
1000003862,2023-06-10 22:00:00,34760822
1000003863,2023-06-10 23:00:00,34760915
1000003864,2023-06-11 00:00:00,34761349
1000003865,2023-06-11 01:00:00,34761799
1000003866,2023-06-11 02:00:00,34762013
1000003867,2023-06-11 03:00:00,34762173
1000003868,2023-06-11 04:00:00,34762396
1000003869,2023-06-11 05:00:00,34762466
1000003870,2023-06-11 06:00:00,34762829
1000003871,2023-06-11 07:00:00,34762941
1000003872,2023-06-11 08:00:00,34763065
1000003873,2023-06-11 09:00:00,34763530
1000003874,2023-06-11 10:00:00,34763580
1000003875,2023-06-11 11:00:00,34763644
1000003876,2023-06-11 12:00:00,34764042
1000003877,2023-06-11 13:00:00,34764144
1000003878,2023-06-11 14:00:00,34764591
1000003879,2023-06-11 15:00:00,34764774
1000003880,2023-06-11 16:00:00,34765035
1000003881,2023-06-11 17:00:00,34765389
1000003882,2023-06-11 18:00:00,34765685
1000003883,2023-06-11 19:00:00,34765800
1000003884,2023-06-11 20:00:00,34766159
1000003885,2023-06-11 21:00:00,34766459
1000003886,2023-06-11 22:00:00,34766897
1000003887,2023-06-11 23:00:00,34767080
1000003888,2023-06-12 00:00:00,34767285
1000003889,2023-06-12 01:00:00,34767419
1000003890,2023-06-12 02:00:00,34767603
1000003891,2023-06-12 03:00:00,34767923
1000003892,2023-06-12 04:00:00,34768070
1000003893,2023-06-12 05:00:00,34768456
1000003894,2023-06-12 06:00:00,34768682
1000003895,2023-06-12 07:00:00,34768929
1000003896,2023-06-12 08:00:00,34769306
1000003897,2023-06-12 09:00:00,34769710
1000003898,2023-06-12 10:00:00,34769924
1000003899,2023-06-12 11:00:00,34770015
1000003900,2023-06-12 12:00:00,34770390
1000003901,2023-06-12 13:00:00,34770591
1000003902,2023-06-12 14:00:00,34771041
1000003903,2023-06-12 15:00:00,34771241
1000003904,2023-06-12 16:00:00,34771551
1000003905,2023-06-12 17:00:00,34771683
1000003906,2023-06-12 18:00:00,34771906
1000003907,2023-06-12 19:00:00,34772032
1000003908,2023-06-12 20:00:00,34772467
1000003909,2023-06-12 21:00:00,34772940
1000003910,2023-06-12 22:00:00,34773381
1000003911,2023-06-12 23:00:00,34773596
1000003912,2023-06-13 00:00:00,34773984
1000003913,2023-06-13 01:00:00,34774058
1000003914,2023-06-13 02:00:00,34774458
1000003915,2023-06-13 03:00:00,34774912
1000003916,2023-06-13 04:00:00,34775077
1000003917,2023-06-13 05:00:00,34775477
1000003918,2023-06-13 06:00:00,34775961
1000003919,2023-06-13 07:00:00,34776175
1000003920,2023-06-13 08:00:00,34776431
1000003921,2023-06-13 09:00:00,34776613
1000003922,2023-06-13 10:00:00,34776918
1000003923,2023-06-13 11:00:00,34777410
1000003924,2023-06-13 12:00:00,34777850
1000003925,2023-06-13 13:00:00,34778109
1000003926,2023-06-13 14:00:00,34778238
1000003927,2023-06-13 15:00:00,34778701
1000003928,2023-06-13 16:00:00,34778838
1000003929,2023-06-13 17:00:00,34779004
1000003930,2023-06-13 18:00:00,34779470
1000003931,2023-06-13 19:00:00,34779663
1000003932,2023-06-13 20:00:00,34779823
1000003933,2023-06-13 21:00:00,34779889
1000003934,2023-06-13 22:00:00,34780141
1000003935,2023-06-13 23:00:00,34780469
1000003936,2023-06-14 00:00:00,34780620
1000003937,2023-06-14 01:00:00,34780979
1000003938,2023-06-14 02:00:00,34781471
1000003939,2023-06-14 03:00:00,34781871
1000003940,2023-06-14 04:00:00,34781948
1000003941,2023-06-14 05:00:00,34782367
1000003942,2023-06-14 06:00:00,34782603
1000003943,2023-06-14 07:00:00,34782916
1000003944,2023-06-14 08:00:00,34782980
1000003945,2023-06-14 09:00:00,34783229
1000003946,2023-06-14 10:00:00,34783362
1000003947,2023-06-14 11:00:00,34783428
1000003948,2023-06-14 12:00:00,34783612
1000003949,2023-06-14 13:00:00,34784092
1000003950,2023-06-14 14:00:00,34784535
1000003951,2023-06-14 15:00:00,34784713
1000003952,2023-06-14 16:00:00,34784943
1000003953,2023-06-14 17:00:00,34785092
1000003954,2023-06-14 18:00:00,34785324
1000003955,2023-06-14 19:00:00,34785579
1000003956,2023-06-14 20:00:00,34785726
1000003957,2023-06-14 21:00:00,34785927
1000003958,2023-06-14 22:00:00,34786159
1000003959,2023-06-14 23:00:00,34786410
1000003960,2023-06-15 00:00:00,34786570
1000003961,2023-06-15 01:00:00,34787009
1000003962,2023-06-15 02:00:00,34787492
1000003963,2023-06-15 03:00:00,34787945
1000003964,2023-06-15 04:00:00,34788385
1000003965,2023-06-15 05:00:00,34788861
1000003966,2023-06-15 06:00:00,34788933
1000003967,2023-06-15 07:00:00,34789229
1000003968,2023-06-15 08:00:00,34789372
1000003969,2023-06-15 09:00:00,34789673
1000003970,2023-06-15 10:00:00,34789795
1000003971,2023-06-15 11:00:00,34790236
1000003972,2023-06-15 12:00:00,34790357
1000003973,2023-06-15 13:00:00,34790608
1000003974,2023-06-15 14:00:00,34790933
1000003975,2023-06-15 15:00:00,34791272
1000003976,2023-06-15 16:00:00,34791643
1000003977,2023-06-15 17:00:00,34791978
1000003978,2023-06-15 18:00:00,34792110
1000003979,2023-06-15 19:00:00,34792461
1000003980,2023-06-15 20:00:00,34792734
1000003981,2023-06-15 21:00:00,34792929
1000003982,2023-06-15 22:00:00,34793126
1000003983,2023-06-15 23:00:00,34793539
1000003984,2023-06-16 00:00:00,34793605
1000003985,2023-06-16 01:00:00,34793806
1000003986,2023-06-16 02:00:00,34793987
1000003987,2023-06-16 03:00:00,34794128
1000003988,2023-06-16 04:00:00,34794528
1000003989,2023-06-16 05:00:00,34794606
1000003990,2023-06-16 06:00:00,34794914
1000003991,2023-06-16 07:00:00,34795254
1000003992,2023-06-16 08:00:00,34795442
1000003993,2023-06-16 09:00:00,34795529
1000003994,2023-06-16 10:00:00,34795616
1000003995,2023-06-16 11:00:00,34795853
1000003996,2023-06-16 12:00:00,34796331
1000003997,2023-06-16 13:00:00,34796534
1000003998,2023-06-16 14:00:00,34796921
1000003999,2023-06-16 15:00:00,34797097
1000004000,2023-06-16 16:00:00,34797386
1000004001,2023-06-16 17:00:00,34797555
1000004002,2023-06-16 18:00:00,34797747
1000004003,2023-06-16 19:00:00,34798190
1000004004,2023-06-16 20:00:00,34798602
1000004005,2023-06-16 21:00:00,34798785
1000004006,2023-06-16 22:00:00,34798840
1000004007,2023-06-16 23:00:00,34799047
1000004008,2023-06-17 00:00:00,34799457
1000004009,2023-06-17 01:00:00,34799607
1000004010,2023-06-17 02:00:00,34799952
1000004011,2023-06-17 03:00:00,34800187
1000004012,2023-06-17 04:00:00,34800572
1000004013,2023-06-17 05:00:00,34800676
1000004014,2023-06-17 06:00:00,34801062
1000004015,2023-06-17 07:00:00,34801409
1000004016,2023-06-17 08:00:00,34801803
1000004017,2023-06-17 09:00:00,34802074
1000004018,2023-06-17 10:00:00,34802424
1000004019,2023-06-17 11:00:00,34802898
1000004020,2023-06-17 12:00:00,34803193
1000004021,2023-06-17 13:00:00,34803567
1000004022,2023-06-17 14:00:00,34803653
1000004023,2023-06-17 15:00:00,34803837
1000004024,2023-06-17 16:00:00,34804201
1000004025,2023-06-17 17:00:00,34804558
1000004026,2023-06-17 18:00:00,34804736
1000004027,2023-06-17 19:00:00,34804897
1000004028,2023-06-17 20:00:00,34805355
1000004029,2023-06-17 21:00:00,34805460
1000004030,2023-06-17 22:00:00,34805895
1000004031,2023-06-17 23:00:00,34806132
1000004032,2023-06-18 00:00:00,34806506
1000004033,2023-06-18 01:00:00,34806993
1000004034,2023-06-18 02:00:00,34807151
1000004035,2023-06-18 03:00:00,34807437
1000004036,2023-06-18 04:00:00,34807689
1000004037,2023-06-18 05:00:00,34808172
1000004038,2023-06-18 06:00:00,34808473
1000004039,2023-06-18 07:00:00,34808710
1000004040,2023-06-18 08:00:00,34809074
1000004041,2023-06-18 09:00:00,34809272
1000004042,2023-06-18 10:00:00,34809578
1000004043,2023-06-18 11:00:00,34809806
1000004044,2023-06-18 12:00:00,34809976
1000004045,2023-06-18 13:00:00,34810068
1000004046,2023-06-18 14:00:00,34810466
1000004047,2023-06-18 15:00:00,34810634
1000004048,2023-06-18 16:00:00,34810988
1000004049,2023-06-18 17:00:00,34811112
1000004050,2023-06-18 18:00:00,34811546
1000004051,2023-06-18 19:00:00,34811848
1000004052,2023-06-18 20:00:00,34812312
1000004053,2023-06-18 21:00:00,34812646
1000004054,2023-06-18 22:00:00,34812766
1000004055,2023-06-18 23:00:00,34813182
1000004056,2023-06-19 00:00:00,34813494
